ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
6568,1984,Graduation,Married," ₹ 38,680.00 ",1.00,0.00,28-03-2013,97.00,11.00,0.00,36.00,15.00,5.00,12.00,1.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5628,1982,Graduation,Married," ₹ 61,416.00 ",0.00,0.00,08-02-2013,25.00,848.00,154.00,323.00,201.00,61.00,78.00,1.00,10.00,3.00,10.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5631,1991,Graduation,Single," ₹ 49,767.00 ",0.00,0.00,02-05-2013,92.00,202.00,47.00,197.00,55.00,42.00,149.00,1.00,5.00,4.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4974,1970,Graduation,Single," ₹ 83,273.00 ",1.00,2.00,25-09-2012,98.00,433.00,89.00,650.00,16.00,102.00,102.00,10.00,4.00,6.00,9.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8416,1981,Graduation,Married," ₹ 29,009.00 ",1.00,0.00,29-11-2013,19.00,6.00,6.00,15.00,10.00,5.00,2.00,2.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5454,1979,Master,Married," ₹ 45,057.00 ",1.00,0.00,01-12-2013,80.00,37.00,0.00,7.00,3.00,0.00,3.00,1.00,2.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4095,1971,Graduation,Married," ₹ 37,150.00 ",1.00,0.00,11-09-2012,80.00,167.00,37.00,64.00,49.00,34.00,116.00,8.00,4.00,3.00,6.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5474,1970,Graduation,Single," ₹ 43,020.00 ",1.00,0.00,30-11-2013,79.00,45.00,7.00,99.00,4.00,25.00,43.00,3.00,4.00,1.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4268,1959,Graduation,Married," ₹ 53,154.00 ",0.00,1.00,09-06-2014,50.00,129.00,0.00,21.00,0.00,1.00,7.00,1.00,3.00,1.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10701,1973,Graduation,Married," ₹ 65,308.00 ",0.00,0.00,11-09-2013,60.00,713.00,0.00,264.00,120.00,80.00,34.00,1.00,7.00,8.00,12.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,0.00
3507,1970,Graduation,Single," ₹ 76,467.00 ",1.00,0.00,17-08-2012,44.00,676.00,161.00,426.00,210.00,44.00,58.00,2.00,2.00,5.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2079,1947,2n Cycle,Married," ₹ 81,044.00 ",0.00,0.00,27-12-2013,0.00,450.00,26.00,535.00,73.00,98.00,26.00,1.00,5.00,6.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
626,1951,Graduation,Married," ₹ 32,871.00 ",1.00,1.00,09-03-2013,28.00,22.00,2.00,12.00,0.00,2.00,5.00,1.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4426,1975,Graduation,Single," ₹ 55,801.00 ",1.00,1.00,22-09-2013,35.00,367.00,4.00,51.00,6.00,4.00,95.00,6.00,7.00,2.00,6.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
2591,1959,Graduation,Widow," ₹ 76,320.00 ",0.00,1.00,22-06-2014,49.00,526.00,35.00,214.00,69.00,53.00,35.00,2.00,6.00,3.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10509,1955,Master,Single," ₹ 36,927.00 ",1.00,1.00,02-06-2014,46.00,51.00,0.00,16.00,0.00,0.00,4.00,2.00,3.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6382,1953,Graduation,Married," ₹ 48,794.00 ",1.00,1.00,26-06-2014,97.00,25.00,0.00,11.00,3.00,0.00,15.00,1.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6673,1965,Graduation,Single," ₹ 23,478.00 ",0.00,0.00,19-03-2013,51.00,28.00,6.00,27.00,12.00,17.00,39.00,1.00,3.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7441,1973,Graduation,Divorced," ₹ 71,128.00 ",1.00,0.00,06-10-2012,80.00,958.00,159.00,447.00,20.00,0.00,31.00,3.00,2.00,10.00,12.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1071,1976,PhD,Divorced," ₹ 70,179.00 ",0.00,1.00,21-07-2013,10.00,532.00,88.00,168.00,69.00,44.00,133.00,3.00,7.00,3.00,13.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10061,1950,Graduation,Married," ₹ 59,462.00 ",0.00,1.00,05-01-2013,29.00,724.00,17.00,143.00,0.00,8.00,196.00,2.00,9.00,2.00,12.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7187,1969,Master,Married," ₹ 51,381.50 ",1.00,1.00,18-05-2013,52.00,375.00,42.00,48.00,94.00,66.00,96.00,7.00,4.00,10.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8775,1969,Graduation,Married," ₹ 38,361.00 ",1.00,0.00,27-12-2013,74.00,39.00,0.00,56.00,20.00,8.00,14.00,3.00,3.00,1.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1612,1981,PhD,Single," ₹ 51,381.50 ",1.00,0.00,31-05-2013,82.00,23.00,0.00,15.00,0.00,2.00,7.00,2.00,3.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2345,1982,PhD,Married," ₹ 70,038.00 ",0.00,0.00,25-10-2013,54.00,587.00,54.00,348.00,71.00,54.00,130.00,1.00,4.00,4.00,8.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
322,1978,Graduation,Married," ₹ 42,554.00 ",1.00,1.00,12-01-2013,93.00,29.00,1.00,11.00,0.00,0.00,0.00,2.00,2.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10897,1974,Graduation,Married," ₹ 67,445.00 ",0.00,1.00,12-08-2012,63.00,757.00,80.00,217.00,29.00,80.00,11.00,5.00,9.00,6.00,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
123,1951,Graduation,Widow," ₹ 67,046.00 ",0.00,1.00,06-01-2013,92.00,544.00,35.00,133.00,23.00,151.00,107.00,2.00,4.00,5.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6103,1948,Graduation,Married," ₹ 42,192.00 ",0.00,0.00,06-09-2013,40.00,40.00,15.00,15.00,17.00,6.00,7.00,1.00,2.00,1.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7899,1952,PhD,Married," ₹ 77,610.00 ",0.00,1.00,29-10-2012,70.00,1245.00,33.00,332.00,21.00,33.00,16.00,2.00,4.00,7.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10500,1984,Graduation,Married," ₹ 31,761.00 ",1.00,0.00,05-04-2014,96.00,19.00,1.00,20.00,16.00,14.00,28.00,2.00,3.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1655,1979,Graduation,Married," ₹ 34,350.00 ",1.00,0.00,19-10-2013,81.00,16.00,3.00,15.00,2.00,1.00,11.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2406,1949,Graduation,Married," ₹ 54,591.00 ",0.00,1.00,05-08-2013,63.00,376.00,4.00,94.00,12.00,9.00,24.00,3.00,6.00,2.00,8.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2712,1956,Graduation,Married," ₹ 71,866.00 ",0.00,1.00,25-12-2013,85.00,184.00,178.00,178.00,103.00,39.00,33.00,1.00,6.00,3.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5517,1969,Graduation,Married," ₹ 25,293.00 ",1.00,0.00,15-09-2013,51.00,15.00,0.00,11.00,0.00,2.00,9.00,1.00,1.00,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10643,1987,PhD,Single," ₹ 42,000.00 ",0.00,0.00,10-01-2013,23.00,124.00,83.00,267.00,85.00,59.00,35.00,2.00,5.00,2.00,11.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2254,1983,Graduation,Married," ₹ 69,520.00 ",0.00,0.00,07-07-2013,95.00,627.00,120.00,414.00,121.00,80.00,93.00,1.00,9.00,6.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10281,1970,Graduation,Divorced," ₹ 64,713.00 ",1.00,0.00,07-02-2014,11.00,180.00,60.00,241.00,13.00,54.00,54.00,2.00,5.00,5.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
6958,1977,Master,Married," ₹ 27,889.00 ",1.00,0.00,05-07-2013,42.00,14.00,0.00,4.00,0.00,0.00,8.00,1.00,1.00,1.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
954,1960,Basic,Widow," ₹ 22,123.00 ",0.00,0.00,27-03-2014,77.00,3.00,3.00,24.00,34.00,7.00,31.00,1.00,2.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5079,1971,Graduation,Married," ₹ 51,381.50 ",1.00,1.00,03-03-2013,82.00,71.00,1.00,16.00,0.00,0.00,9.00,4.00,2.00,1.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10339,1954,Master,Married," ₹ 51,381.50 ",0.00,1.00,23-06-2013,83.00,161.00,0.00,22.00,0.00,0.00,24.00,2.00,4.00,1.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4643,1973,Graduation,Married," ₹ 27,803.00 ",1.00,0.00,26-08-2012,40.00,8.00,26.00,46.00,38.00,9.00,49.00,2.00,3.00,0.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3117,1955,Graduation,Single," ₹ 51,381.50 ",0.00,1.00,18-10-2013,95.00,264.00,0.00,21.00,12.00,6.00,147.00,3.00,6.00,1.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6497,1960,Graduation,Married," ₹ 51,651.00 ",0.00,1.00,07-11-2012,32.00,293.00,6.00,23.00,13.00,6.00,92.00,4.00,6.00,2.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5396,1988,Graduation,Married," ₹ 68,487.00 ",0.00,0.00,13-01-2013,48.00,758.00,12.00,385.00,33.00,89.00,89.00,1.00,9.00,7.00,13.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5250,1943,Master,Widow," ₹ 51,381.50 ",0.00,0.00,30-10-2013,75.00,532.00,126.00,490.00,164.00,126.00,126.00,1.00,5.00,5.00,11.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
1052,1969,Graduation,Married," ₹ 56,796.00 ",0.00,1.00,16-02-2013,24.00,656.00,38.00,161.00,62.00,47.00,37.00,3.00,8.00,9.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2802,1992,2n Cycle,Married," ₹ 87,000.00 ",0.00,0.00,15-12-2012,61.00,196.00,25.00,607.00,67.00,17.00,49.00,1.00,4.00,6.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6343,1959,Graduation,Married," ₹ 79,823.00 ",0.00,1.00,31-03-2014,6.00,835.00,73.00,380.00,114.00,73.00,43.00,1.00,6.00,9.00,7.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6507,1980,Graduation,Single," ₹ 30,828.00 ",1.00,0.00,04-10-2013,16.00,16.00,11.00,15.00,2.00,0.00,12.00,2.00,1.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7901,1971,Master,Married," ₹ 34,109.00 ",0.00,1.00,06-11-2013,39.00,9.00,1.00,5.00,2.00,1.00,4.00,1.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4865,1974,Master,Divorced," ₹ 53,367.00 ",1.00,1.00,31-08-2013,2.00,229.00,7.00,140.00,10.00,3.00,11.00,7.00,5.00,1.00,8.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2686,1969,Basic,Married," ₹ 22,390.00 ",0.00,0.00,21-10-2013,49.00,0.00,1.00,4.00,15.00,1.00,5.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3107,1976,Graduation,Married," ₹ 71,322.00 ",0.00,1.00,02-05-2014,31.00,121.00,24.00,124.00,24.00,15.00,42.00,1.00,4.00,1.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7734,1993,Graduation,Absurd," ₹ 79,244.00 ",0.00,0.00,19-12-2012,58.00,471.00,102.00,125.00,212.00,61.00,245.00,1.00,4.00,10.00,7.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
1146,1949,Master,Married," ₹ 49,912.00 ",0.00,1.00,07-09-2012,5.00,520.00,8.00,223.00,32.00,49.00,42.00,4.00,10.00,5.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
11031,1950,PhD,Married," ₹ 48,699.00 ",1.00,1.00,21-05-2013,90.00,26.00,1.00,10.00,2.00,0.00,1.00,1.00,1.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7428,1975,Graduation,Married," ₹ 80,144.00 ",0.00,0.00,30-09-2013,47.00,240.00,132.00,445.00,250.00,192.00,108.00,1.00,3.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
975,1956,Graduation,Single," ₹ 54,252.00 ",1.00,1.00,28-05-2013,25.00,178.00,4.00,26.00,8.00,4.00,44.00,5.00,4.00,1.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1103,1976,Master,Married," ₹ 81,929.00 ",1.00,0.00,29-09-2012,60.00,1486.00,55.00,278.00,49.00,0.00,185.00,2.00,4.00,4.00,10.00,6.00,1.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
3422,1975,Graduation,Married," ₹ 76,068.00 ",0.00,1.00,29-11-2012,67.00,1115.00,12.00,128.00,33.00,12.00,76.00,1.00,2.00,3.00,4.00,6.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,11.00,0.00
1055,1976,Master,Married," ₹ 53,204.00 ",1.00,1.00,20-03-2014,40.00,29.00,0.00,8.00,2.00,0.00,6.00,1.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6544,1949,PhD,Married," ₹ 67,911.00 ",0.00,1.00,22-05-2014,63.00,529.00,0.00,356.00,63.00,28.00,0.00,3.00,6.00,7.00,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1241,1984,2n Cycle,Married," ₹ 14,796.00 ",1.00,0.00,17-09-2012,1.00,13.00,3.00,8.00,7.00,4.00,16.00,2.00,1.00,0.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2909,1974,PhD,Married," ₹ 78,128.00 ",0.00,1.00,19-02-2014,89.00,934.00,24.00,230.00,16.00,24.00,36.00,2.00,8.00,4.00,6.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
5802,1972,Basic,Married," ₹ 14,188.00 ",0.00,0.00,28-02-2013,40.00,2.00,7.00,11.00,16.00,12.00,27.00,1.00,2.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1407,1986,Basic,Married," ₹ 20,425.00 ",1.00,0.00,29-10-2012,5.00,4.00,12.00,5.00,3.00,16.00,17.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6183,1962,Master,Married," ₹ 58,646.00 ",0.00,1.00,10-06-2013,3.00,62.00,1.00,44.00,6.00,5.00,22.00,1.00,2.00,1.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
340,1970,Graduation,Divorced," ₹ 72,967.00 ",0.00,1.00,15-12-2012,1.00,158.00,35.00,179.00,0.00,0.00,125.00,2.00,7.00,2.00,8.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
5991,1949,Master,Married," ₹ 48,150.00 ",0.00,1.00,08-06-2013,24.00,173.00,2.00,39.00,3.00,2.00,47.00,3.00,5.00,1.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3104,1961,Graduation,Single," ₹ 82,332.00 ",0.00,0.00,17-09-2012,89.00,830.00,59.00,968.00,51.00,79.00,19.00,1.00,5.00,3.00,12.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
9729,1955,Graduation,Widow," ₹ 58,275.00 ",1.00,1.00,02-06-2013,48.00,189.00,10.00,253.00,56.00,43.00,64.00,6.00,8.00,2.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1008,1981,PhD,Married," ₹ 44,953.00 ",0.00,0.00,21-12-2012,31.00,728.00,17.00,133.00,11.00,8.00,124.00,1.00,7.00,3.00,13.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11091,1953,Graduation,Married," ₹ 34,587.00 ",1.00,1.00,16-05-2014,68.00,7.00,2.00,9.00,2.00,0.00,2.00,2.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3969,1974,Master,Married," ₹ 43,018.00 ",0.00,1.00,01-11-2013,46.00,35.00,4.00,17.00,7.00,6.00,64.00,1.00,2.00,2.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1916,1954,Master,Married," ₹ 45,736.00 ",0.00,1.00,24-07-2013,92.00,188.00,3.00,180.00,20.00,3.00,43.00,5.00,7.00,1.00,6.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9907,1969,Master,Married," ₹ 66,476.00 ",0.00,1.00,04-12-2013,80.00,742.00,28.00,152.00,25.00,9.00,57.00,2.00,6.00,8.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
87,1981,2n Cycle,Married," ₹ 27,733.00 ",1.00,0.00,26-08-2013,16.00,0.00,7.00,5.00,26.00,2.00,17.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8659,1952,PhD,Married," ₹ 69,805.00 ",0.00,1.00,21-01-2014,50.00,750.00,71.00,174.00,13.00,10.00,20.00,2.00,6.00,8.00,11.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6262,1962,Master,Single," ₹ 72,217.00 ",0.00,0.00,10-04-2013,93.00,816.00,42.00,450.00,55.00,56.00,154.00,1.00,3.00,10.00,8.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6147,1971,Graduation,Divorced," ₹ 25,818.00 ",1.00,0.00,18-10-2012,51.00,5.00,2.00,8.00,2.00,2.00,9.00,1.00,0.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8832,1976,Master,Married," ₹ 37,509.00 ",1.00,0.00,12-09-2012,24.00,37.00,5.00,56.00,12.00,8.00,5.00,2.00,3.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10067,1976,2n Cycle,Married," ₹ 25,176.00 ",1.00,1.00,10-08-2013,79.00,4.00,0.00,4.00,0.00,0.00,5.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7532,1980,Graduation,Married," ₹ 43,586.00 ",0.00,1.00,30-08-2012,26.00,99.00,2.00,11.00,4.00,0.00,16.00,3.00,3.00,0.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4915,1956,2n Cycle,Married," ₹ 53,230.00 ",0.00,1.00,03-08-2012,86.00,176.00,72.00,98.00,136.00,21.00,229.00,4.00,5.00,2.00,12.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2115,1957,Graduation,Married," ₹ 50,116.00 ",1.00,1.00,20-06-2014,68.00,54.00,0.00,10.00,0.00,0.00,2.00,2.00,1.00,0.00,4.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2088,1972,Graduation,Married," ₹ 84,906.00 ",0.00,0.00,04-10-2013,98.00,997.00,15.00,414.00,99.00,30.00,76.00,1.00,5.00,6.00,12.00,2.00,0.00,1.00,1.00,0.00,1.00,0.00,3.00,11.00,0.00
2493,1966,Graduation,Married," ₹ 61,286.00 ",0.00,1.00,02-08-2013,34.00,356.00,0.00,107.00,19.00,9.00,117.00,2.00,7.00,1.00,8.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6292,1986,PhD,Married," ₹ 82,333.00 ",0.00,0.00,30-03-2013,60.00,1311.00,0.00,359.00,46.00,89.00,17.00,1.00,4.00,3.00,10.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
1631,1965,PhD,Married," ₹ 65,220.00 ",0.00,0.00,03-09-2012,3.00,890.00,63.00,292.00,0.00,25.00,12.00,4.00,8.00,4.00,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
10104,1974,Graduation,Married," ₹ 33,590.00 ",2.00,1.00,03-11-2013,65.00,4.00,0.00,2.00,0.00,0.00,2.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3006,1976,Graduation,Divorced," ₹ 30,992.00 ",1.00,0.00,22-04-2013,83.00,17.00,0.00,14.00,7.00,3.00,2.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3919,1976,Master,Single," ₹ 72,309.00 ",0.00,0.00,11-03-2013,64.00,960.00,0.00,883.00,50.00,38.00,0.00,1.00,5.00,6.00,8.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,1.00
11181,1949,PhD,Married," ₹ 1,56,924.00 ",0.00,0.00,29-08-2013,85.00,2.00,1.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
642,1980,Basic,Married," ₹ 16,005.00 ",1.00,0.00,14-08-2012,69.00,1.00,3.00,2.00,20.00,30.00,47.00,3.00,2.00,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4369,1957,Master,Absurd," ₹ 65,487.00 ",0.00,0.00,10-01-2014,48.00,240.00,67.00,500.00,199.00,0.00,163.00,3.00,3.00,5.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10127,1965,Graduation,Married," ₹ 58,692.00 ",0.00,1.00,06-04-2014,21.00,301.00,11.00,61.00,4.00,7.00,11.00,1.00,8.00,2.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
271,1969,Graduation,Widow," ₹ 40,590.00 ",1.00,1.00,02-10-2013,30.00,154.00,0.00,50.00,6.00,11.00,37.00,5.00,3.00,4.00,3.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4973,1970,Graduation,Single," ₹ 20,587.00 ",1.00,0.00,11-05-2014,39.00,2.00,3.00,6.00,4.00,1.00,9.00,1.00,1.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2948,1954,Master,Divorced," ₹ 62,637.00 ",0.00,1.00,01-03-2014,76.00,104.00,12.00,48.00,4.00,12.00,5.00,1.00,2.00,2.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2715,1966,Master,Divorced," ₹ 29,435.00 ",1.00,1.00,06-08-2012,11.00,70.00,3.00,37.00,4.00,2.00,64.00,4.00,3.00,2.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
10432,1974,Graduation,Divorced," ₹ 19,346.00 ",1.00,0.00,30-01-2014,26.00,2.00,0.00,9.00,3.00,6.00,2.00,1.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9216,1971,Graduation,Married," ₹ 35,788.00 ",1.00,1.00,23-01-2014,34.00,23.00,2.00,11.00,3.00,1.00,4.00,2.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7124,1968,Graduation,Divorced," ₹ 36,997.00 ",1.00,1.00,01-02-2013,72.00,43.00,4.00,12.00,8.00,0.00,27.00,5.00,2.00,1.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9727,1957,Graduation,Married," ₹ 23,539.00 ",0.00,0.00,28-02-2014,13.00,4.00,24.00,11.00,16.00,1.00,25.00,1.00,2.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5136,1973,Graduation,Single," ₹ 65,333.00 ",0.00,1.00,17-01-2014,58.00,654.00,7.00,92.00,0.00,15.00,30.00,7.00,9.00,4.00,8.00,6.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
9790,1957,Graduation,Single," ₹ 78,499.00 ",0.00,0.00,23-11-2013,12.00,912.00,72.00,170.00,47.00,36.00,97.00,1.00,11.00,3.00,4.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
1818,1971,PhD,Married," ₹ 29,732.00 ",1.00,0.00,25-03-2014,23.00,25.00,0.00,8.00,0.00,1.00,4.00,1.00,2.00,0.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
